Subject,Trial,Response,Condition,Hit,FA,Sex,CtryCode,Country,UniqSub,LaughFile,LangCode,EngFluency,MM,MM_Eng,Education,GenderSeg,CommScale,EconMode
209,4,1,1,1,0,1,1,Singapore,1209,C23 P2 3,1,5,5,4,3,1,5,4
209,5,1,1,1,0,1,1,Singapore,1209,C28 P1 1,1,5,5,4,3,1,5,4
209,6,1,1,1,0,1,1,Singapore,1209,C29 P1 9,1,5,5,4,3,1,5,4
209,7,1,1,1,0,1,1,Singapore,1209,C29 P2 10,1,5,5,4,3,1,5,4
209,8,1,1,1,0,1,1,Singapore,1209,C3 P1 11,1,5,5,4,3,1,5,4
209,9,1,1,1,0,1,1,Singapore,1209,C3 P2 21,1,5,5,4,3,1,5,4
209,10,1,1,1,0,1,1,Singapore,1209,C33 P2 3,1,5,5,4,3,1,5,4
209,11,1,1,1,0,1,1,Singapore,1209,C34 P2 6,1,5,5,4,3,1,5,4
209,12,1,1,1,0,1,1,Singapore,1209,C39 P1 17,1,5,5,4,3,1,5,4
209,13,0,1,0,0,1,1,Singapore,1209,C39 P2 10,1,5,5,4,3,1,5,4
209,14,1,1,1,0,1,1,Singapore,1209,C4 P1 16,1,5,5,4,3,1,5,4
209,15,1,1,1,0,1,1,Singapore,1209,C4 P2 9,1,5,5,4,3,1,5,4
209,16,1,1,1,0,1,1,Singapore,1209,C5 P2 5,1,5,5,4,3,1,5,4
209,17,0,1,0,0,1,1,Singapore,1209,C6 P2 10,1,5,5,4,3,1,5,4
209,18,0,1,0,0,1,1,Singapore,1209,C8 P1 29,1,5,5,4,3,1,5,4
209,19,0,0,1,0,1,1,Singapore,1209,L396-1,1,5,5,4,3,1,5,4
209,20,0,0,1,0,1,1,Singapore,1209,L402-2,1,5,5,4,3,1,5,4
209,21,0,0,1,0,1,1,Singapore,1209,L405-2,1,5,5,4,3,1,5,4
209,22,1,0,0,1,1,1,Singapore,1209,L410-2,1,5,5,4,3,1,5,4
209,23,1,0,0,1,1,1,Singapore,1209,L413-1,1,5,5,4,3,1,5,4
209,24,0,0,1,0,1,1,Singapore,1209,L414-2,1,5,5,4,3,1,5,4
209,25,1,0,0,1,1,1,Singapore,1209,L422-2,1,5,5,4,3,1,5,4
209,26,1,0,0,1,1,1,Singapore,1209,L424-1,1,5,5,4,3,1,5,4
209,27,1,0,0,1,1,1,Singapore,1209,L428-1,1,5,5,4,3,1,5,4
209,28,1,0,0,1,1,1,Singapore,1209,L430-1,1,5,5,4,3,1,5,4
209,29,0,0,1,0,1,1,Singapore,1209,L431-1,1,5,5,4,3,1,5,4
209,30,0,0,1,0,1,1,Singapore,1209,L433-1,1,5,5,4,3,1,5,4
209,31,0,0,1,0,1,1,Singapore,1209,L435-1,1,5,5,4,3,1,5,4
209,32,0,0,1,0,1,1,Singapore,1209,L438-1,1,5,5,4,3,1,5,4
209,33,1,0,0,1,1,1,Singapore,1209,L440-1,1,5,5,4,3,1,5,4
209,34,0,0,1,0,1,1,Singapore,1209,L441-1,1,5,5,4,3,1,5,4
209,35,0,0,1,0,1,1,Singapore,1209,L500-1x,1,5,5,4,3,1,5,4
209,36,1,0,0,1,1,1,Singapore,1209,L502-1,1,5,5,4,3,1,5,4
210,1,0,1,0,0,0,1,Singapore,1210,C10 P2 17,1,5,5,4,3,1,5,4
210,2,1,1,1,0,0,1,Singapore,1210,C2 P1 3,1,5,5,4,3,1,5,4
210,3,1,1,1,0,0,1,Singapore,1210,C2 P2 6,1,5,5,4,3,1,5,4
210,4,0,1,0,0,0,1,Singapore,1210,C23 P2 3,1,5,5,4,3,1,5,4
210,5,1,1,1,0,0,1,Singapore,1210,C28 P1 1,1,5,5,4,3,1,5,4
210,6,1,1,1,0,0,1,Singapore,1210,C29 P1 9,1,5,5,4,3,1,5,4
210,7,0,1,0,0,0,1,Singapore,1210,C29 P2 10,1,5,5,4,3,1,5,4
210,8,1,1,1,0,0,1,Singapore,1210,C3 P1 11,1,5,5,4,3,1,5,4
210,9,1,1,1,0,0,1,Singapore,1210,C3 P2 21,1,5,5,4,3,1,5,4
210,10,1,1,1,0,0,1,Singapore,1210,C33 P2 3,1,5,5,4,3,1,5,4
210,11,1,1,1,0,0,1,Singapore,1210,C34 P2 6,1,5,5,4,3,1,5,4
210,12,1,1,1,0,0,1,Singapore,1210,C39 P1 17,1,5,5,4,3,1,5,4
210,13,1,1,1,0,0,1,Singapore,1210,C39 P2 10,1,5,5,4,3,1,5,4
210,14,1,1,1,0,0,1,Singapore,1210,C4 P1 16,1,5,5,4,3,1,5,4
210,15,1,1,1,0,0,1,Singapore,1210,C4 P2 9,1,5,5,4,3,1,5,4
210,16,1,1,1,0,0,1,Singapore,1210,C5 P2 5,1,5,5,4,3,1,5,4
210,17,0,1,0,0,0,1,Singapore,1210,C6 P2 10,1,5,5,4,3,1,5,4
210,18,0,1,0,0,0,1,Singapore,1210,C8 P1 29,1,5,5,4,3,1,5,4
210,19,0,0,1,0,0,1,Singapore,1210,L396-1,1,5,5,4,3,1,5,4
210,20,0,0,1,0,0,1,Singapore,1210,L402-2,1,5,5,4,3,1,5,4
210,21,1,0,0,1,0,1,Singapore,1210,L405-2,1,5,5,4,3,1,5,4
210,22,1,0,0,1,0,1,Singapore,1210,L410-2,1,5,5,4,3,1,5,4
210,23,0,0,1,0,0,1,Singapore,1210,L413-1,1,5,5,4,3,1,5,4
210,24,0,0,1,0,0,1,Singapore,1210,L414-2,1,5,5,4,3,1,5,4
210,25,0,0,1,0,0,1,Singapore,1210,L422-2,1,5,5,4,3,1,5,4
210,26,0,0,1,0,0,1,Singapore,1210,L424-1,1,5,5,4,3,1,5,4
210,27,0,0,1,0,0,1,Singapore,1210,L428-1,1,5,5,4,3,1,5,4
210,28,1,0,0,1,0,1,Singapore,1210,L430-1,1,5,5,4,3,1,5,4
210,29,1,0,0,1,0,1,Singapore,1210,L431-1,1,5,5,4,3,1,5,4
210,30,0,0,1,0,0,1,Singapore,1210,L433-1,1,5,5,4,3,1,5,4
210,31,0,0,1,0,0,1,Singapore,1210,L435-1,1,5,5,4,3,1,5,4
210,32,0,0,1,0,0,1,Singapore,1210,L438-1,1,5,5,4,3,1,5,4
210,33,0,0,1,0,0,1,Singapore,1210,L440-1,1,5,5,4,3,1,5,4
210,34,1,0,0,1,0,1,Singapore,1210,L441-1,1,5,5,4,3,1,5,4
210,35,0,0,1,0,0,1,Singapore,1210,L500-1x,1,5,5,4,3,1,5,4
210,36,0,0,1,0,0,1,Singapore,1210,L502-1,1,5,5,4,3,1,5,4
215,1,0,1,0,0,1,1,Singapore,1215,C10 P2 17,1,5,5,4,3,1,5,4
215,2,1,1,1,0,1,1,Singapore,1215,C2 P1 3,1,5,5,4,3,1,5,4
215,3,0,1,0,0,1,1,Singapore,1215,C2 P2 6,1,5,5,4,3,1,5,4
215,4,1,1,1,0,1,1,Singapore,1215,C23 P2 3,1,5,5,4,3,1,5,4
215,5,1,1,1,0,1,1,Singapore,1215,C28 P1 1,1,5,5,4,3,1,5,4
215,6,1,1,1,0,1,1,Singapore,1215,C29 P1 9,1,5,5,4,3,1,5,4
215,7,1,1,1,0,1,1,Singapore,1215,C29 P2 10,1,5,5,4,3,1,5,4
215,8,1,1,1,0,1,1,Singapore,1215,C3 P1 11,1,5,5,4,3,1,5,4
215,9,0,1,0,0,1,1,Singapore,1215,C3 P2 21,1,5,5,4,3,1,5,4
215,10,1,1,1,0,1,1,Singapore,1215,C33 P2 3,1,5,5,4,3,1,5,4
215,11,1,1,1,0,1,1,Singapore,1215,C34 P2 6,1,5,5,4,3,1,5,4
215,12,1,1,1,0,1,1,Singapore,1215,C39 P1 17,1,5,5,4,3,1,5,4
215,13,1,1,1,0,1,1,Singapore,1215,C39 P2 10,1,5,5,4,3,1,5,4
215,14,1,1,1,0,1,1,Singapore,1215,C4 P1 16,1,5,5,4,3,1,5,4
215,15,1,1,1,0,1,1,Singapore,1215,C4 P2 9,1,5,5,4,3,1,5,4
215,16,1,1,1,0,1,1,Singapore,1215,C5 P2 5,1,5,5,4,3,1,5,4
215,17,1,1,1,0,1,1,Singapore,1215,C6 P2 10,1,5,5,4,3,1,5,4
215,18,0,1,0,0,1,1,Singapore,1215,C8 P1 29,1,5,5,4,3,1,5,4
215,19,1,0,0,1,1,1,Singapore,1215,L396-1,1,5,5,4,3,1,5,4
215,20,0,0,1,0,1,1,Singapore,1215,L402-2,1,5,5,4,3,1,5,4
215,21,1,0,0,1,1,1,Singapore,1215,L405-2,1,5,5,4,3,1,5,4
215,22,1,0,0,1,1,1,Singapore,1215,L410-2,1,5,5,4,3,1,5,4
215,23,0,0,1,0,1,1,Singapore,1215,L413-1,1,5,5,4,3,1,5,4
215,24,1,0,0,1,1,1,Singapore,1215,L414-2,1,5,5,4,3,1,5,4
215,25,1,0,0,1,1,1,Singapore,1215,L422-2,1,5,5,4,3,1,5,4
215,26,1,0,0,1,1,1,Singapore,1215,L424-1,1,5,5,4,3,1,5,4
215,27,1,0,0,1,1,1,Singapore,1215,L428-1,1,5,5,4,3,1,5,4
215,28,1,0,0,1,1,1,Singapore,1215,L430-1,1,5,5,4,3,1,5,4
215,29,0,0,1,0,1,1,Singapore,1215,L431-1,1,5,5,4,3,1,5,4
215,30,0,0,1,0,1,1,Singapore,1215,L433-1,1,5,5,4,3,1,5,4
215,31,0,0,1,0,1,1,Singapore,1215,L435-1,1,5,5,4,3,1,5,4
215,32,1,0,0,1,1,1,Singapore,1215,L438-1,1,5,5,4,3,1,5,4
215,33,0,0,1,0,1,1,Singapore,1215,L440-1,1,5,5,4,3,1,5,4
215,34,0,0,1,0,1,1,Singapore,1215,L441-1,1,5,5,4,3,1,5,4
215,35,0,0,1,0,1,1,Singapore,1215,L500-1x,1,5,5,4,3,1,5,4
215,36,0,0,1,0,1,1,Singapore,1215,L502-1,1,5,5,4,3,1,5,4
218,1,0,1,0,0,0,1,Singapore,1218,C10 P2 17,1,5,5,4,3,1,5,4
218,2,1,1,1,0,0,1,Singapore,1218,C2 P1 3,1,5,5,4,3,1,5,4
218,3,0,1,0,0,0,1,Singapore,1218,C2 P2 6,1,5,5,4,3,1,5,4
218,4,1,1,1,0,0,1,Singapore,1218,C23 P2 3,1,5,5,4,3,1,5,4
218,5,1,1,1,0,0,1,Singapore,1218,C28 P1 1,1,5,5,4,3,1,5,4
218,6,1,1,1,0,0,1,Singapore,1218,C29 P1 9,1,5,5,4,3,1,5,4
218,7,1,1,1,0,0,1,Singapore,1218,C29 P2 10,1,5,5,4,3,1,5,4
218,8,1,1,1,0,0,1,Singapore,1218,C3 P1 11,1,5,5,4,3,1,5,4
218,9,1,1,1,0,0,1,Singapore,1218,C3 P2 21,1,5,5,4,3,1,5,4
218,10,1,1,1,0,0,1,Singapore,1218,C33 P2 3,1,5,5,4,3,1,5,4
218,11,0,1,0,0,0,1,Singapore,1218,C34 P2 6,1,5,5,4,3,1,5,4
218,12,1,1,1,0,0,1,Singapore,1218,C39 P1 17,1,5,5,4,3,1,5,4
218,13,1,1,1,0,0,1,Singapore,1218,C39 P2 10,1,5,5,4,3,1,5,4
218,14,1,1,1,0,0,1,Singapore,1218,C4 P1 16,1,5,5,4,3,1,5,4
218,15,0,1,0,0,0,1,Singapore,1218,C4 P2 9,1,5,5,4,3,1,5,4
218,16,1,1,1,0,0,1,Singapore,1218,C5 P2 5,1,5,5,4,3,1,5,4
218,17,1,1,1,0,0,1,Singapore,1218,C6 P2 10,1,5,5,4,3,1,5,4
218,18,1,1,1,0,0,1,Singapore,1218,C8 P1 29,1,5,5,4,3,1,5,4
218,19,0,0,1,0,0,1,Singapore,1218,L396-1,1,5,5,4,3,1,5,4
218,20,0,0,1,0,0,1,Singapore,1218,L402-2,1,5,5,4,3,1,5,4
218,21,1,0,0,1,0,1,Singapore,1218,L405-2,1,5,5,4,3,1,5,4
218,22,0,0,1,0,0,1,Singapore,1218,L410-2,1,5,5,4,3,1,5,4
218,23,0,0,1,0,0,1,Singapore,1218,L413-1,1,5,5,4,3,1,5,4
218,24,0,0,1,0,0,1,Singapore,1218,L414-2,1,5,5,4,3,1,5,4
218,25,0,0,1,0,0,1,Singapore,1218,L422-2,1,5,5,4,3,1,5,4
218,26,1,0,0,1,0,1,Singapore,1218,L424-1,1,5,5,4,3,1,5,4
218,27,1,0,0,1,0,1,Singapore,1218,L428-1,1,5,5,4,3,1,5,4
218,28,1,0,0,1,0,1,Singapore,1218,L430-1,1,5,5,4,3,1,5,4
218,29,1,0,0,1,0,1,Singapore,1218,L431-1,1,5,5,4,3,1,5,4
218,30,0,0,1,0,0,1,Singapore,1218,L433-1,1,5,5,4,3,1,5,4
218,31,0,0,1,0,0,1,Singapore,1218,L435-1,1,5,5,4,3,1,5,4
218,32,0,0,1,0,0,1,Singapore,1218,L438-1,1,5,5,4,3,1,5,4
218,33,0,0,1,0,0,1,Singapore,1218,L440-1,1,5,5,4,3,1,5,4
218,34,1,0,0,1,0,1,Singapore,1218,L441-1,1,5,5,4,3,1,5,4
218,35,0,0,1,0,0,1,Singapore,1218,L500-1x,1,5,5,4,3,1,5,4
218,36,0,0,1,0,0,1,Singapore,1218,L502-1,1,5,5,4,3,1,5,4
219,1,0,1,0,0,1,1,Singapore,1219,C10 P2 17,1,5,5,4,3,1,5,4
219,2,1,1,1,0,1,1,Singapore,1219,C2 P1 3,1,5,5,4,3,1,5,4
219,3,0,1,0,0,1,1,Singapore,1219,C2 P2 6,1,5,5,4,3,1,5,4
219,4,1,1,1,0,1,1,Singapore,1219,C23 P2 3,1,5,5,4,3,1,5,4
219,5,1,1,1,0,1,1,Singapore,1219,C28 P1 1,1,5,5,4,3,1,5,4
219,6,0,1,0,0,1,1,Singapore,1219,C29 P1 9,1,5,5,4,3,1,5,4
219,7,1,1,1,0,1,1,Singapore,1219,C29 P2 10,1,5,5,4,3,1,5,4
219,8,1,1,1,0,1,1,Singapore,1219,C3 P1 11,1,5,5,4,3,1,5,4
219,9,1,1,1,0,1,1,Singapore,1219,C3 P2 21,1,5,5,4,3,1,5,4
219,10,1,1,1,0,1,1,Singapore,1219,C33 P2 3,1,5,5,4,3,1,5,4
219,11,1,1,1,0,1,1,Singapore,1219,C34 P2 6,1,5,5,4,3,1,5,4
219,12,1,1,1,0,1,1,Singapore,1219,C39 P1 17,1,5,5,4,3,1,5,4
219,13,1,1,1,0,1,1,Singapore,1219,C39 P2 10,1,5,5,4,3,1,5,4
219,14,0,1,0,0,1,1,Singapore,1219,C4 P1 16,1,5,5,4,3,1,5,4
219,15,1,1,1,0,1,1,Singapore,1219,C4 P2 9,1,5,5,4,3,1,5,4
219,16,0,1,0,0,1,1,Singapore,1219,C5 P2 5,1,5,5,4,3,1,5,4
219,17,0,1,0,0,1,1,Singapore,1219,C6 P2 10,1,5,5,4,3,1,5,4
219,18,1,1,1,0,1,1,Singapore,1219,C8 P1 29,1,5,5,4,3,1,5,4
219,19,0,0,1,0,1,1,Singapore,1219,L396-1,1,5,5,4,3,1,5,4
219,20,0,0,1,0,1,1,Singapore,1219,L402-2,1,5,5,4,3,1,5,4
219,21,1,0,0,1,1,1,Singapore,1219,L405-2,1,5,5,4,3,1,5,4
219,22,1,0,0,1,1,1,Singapore,1219,L410-2,1,5,5,4,3,1,5,4
219,23,0,0,1,0,1,1,Singapore,1219,L413-1,1,5,5,4,3,1,5,4
219,24,1,0,0,1,1,1,Singapore,1219,L414-2,1,5,5,4,3,1,5,4
219,25,0,0,1,0,1,1,Singapore,1219,L422-2,1,5,5,4,3,1,5,4
219,26,0,0,1,0,1,1,Singapore,1219,L424-1,1,5,5,4,3,1,5,4
219,27,1,0,0,1,1,1,Singapore,1219,L428-1,1,5,5,4,3,1,5,4
219,28,1,0,0,1,1,1,Singapore,1219,L430-1,1,5,5,4,3,1,5,4
219,29,1,0,0,1,1,1,Singapore,1219,L431-1,1,5,5,4,3,1,5,4
219,30,0,0,1,0,1,1,Singapore,1219,L433-1,1,5,5,4,3,1,5,4
219,31,1,0,0,1,1,1,Singapore,1219,L435-1,1,5,5,4,3,1,5,4
219,32,0,0,1,0,1,1,Singapore,1219,L438-1,1,5,5,4,3,1,5,4
219,33,0,0,1,0,1,1,Singapore,1219,L440-1,1,5,5,4,3,1,5,4
219,34,1,0,0,1,1,1,Singapore,1219,L441-1,1,5,5,4,3,1,5,4
219,35,0,0,1,0,1,1,Singapore,1219,L500-1x,1,5,5,4,3,1,5,4
219,36,0,0,1,0,1,1,Singapore,1219,L502-1,1,5,5,4,3,1,5,4
222,1,0,1,0,0,1,1,Singapore,1222,C10 P2 17,1,5,5,4,3,1,5,4
222,2,1,1,1,0,1,1,Singapore,1222,C2 P1 3,1,5,5,4,3,1,5,4
222,3,1,1,1,0,1,1,Singapore,1222,C2 P2 6,1,5,5,4,3,1,5,4
222,4,0,1,0,0,1,1,Singapore,1222,C23 P2 3,1,5,5,4,3,1,5,4
222,5,1,1,1,0,1,1,Singapore,1222,C28 P1 1,1,5,5,4,3,1,5,4
222,6,1,1,1,0,1,1,Singapore,1222,C29 P1 9,1,5,5,4,3,1,5,4
222,7,1,1,1,0,1,1,Singapore,1222,C29 P2 10,1,5,5,4,3,1,5,4
222,8,1,1,1,0,1,1,Singapore,1222,C3 P1 11,1,5,5,4,3,1,5,4
222,9,1,1,1,0,1,1,Singapore,1222,C3 P2 21,1,5,5,4,3,1,5,4
222,10,1,1,1,0,1,1,Singapore,1222,C33 P2 3,1,5,5,4,3,1,5,4
222,11,0,1,0,0,1,1,Singapore,1222,C34 P2 6,1,5,5,4,3,1,5,4
222,12,1,1,1,0,1,1,Singapore,1222,C39 P1 17,1,5,5,4,3,1,5,4
222,13,0,1,0,0,1,1,Singapore,1222,C39 P2 10,1,5,5,4,3,1,5,4
222,14,1,1,1,0,1,1,Singapore,1222,C4 P1 16,1,5,5,4,3,1,5,4
222,15,1,1,1,0,1,1,Singapore,1222,C4 P2 9,1,5,5,4,3,1,5,4
222,16,1,1,1,0,1,1,Singapore,1222,C5 P2 5,1,5,5,4,3,1,5,4
222,17,0,1,0,0,1,1,Singapore,1222,C6 P2 10,1,5,5,4,3,1,5,4
222,18,0,1,0,0,1,1,Singapore,1222,C8 P1 29,1,5,5,4,3,1,5,4
222,19,0,0,1,0,1,1,Singapore,1222,L396-1,1,5,5,4,3,1,5,4
222,20,0,0,1,0,1,1,Singapore,1222,L402-2,1,5,5,4,3,1,5,4
222,21,1,0,0,1,1,1,Singapore,1222,L405-2,1,5,5,4,3,1,5,4
222,22,1,0,0,1,1,1,Singapore,1222,L410-2,1,5,5,4,3,1,5,4
222,23,0,0,1,0,1,1,Singapore,1222,L413-1,1,5,5,4,3,1,5,4
222,24,0,0,1,0,1,1,Singapore,1222,L414-2,1,5,5,4,3,1,5,4
222,25,0,0,1,0,1,1,Singapore,1222,L422-2,1,5,5,4,3,1,5,4
222,26,0,0,1,0,1,1,Singapore,1222,L424-1,1,5,5,4,3,1,5,4
222,27,1,0,0,1,1,1,Singapore,1222,L428-1,1,5,5,4,3,1,5,4
222,28,1,0,0,1,1,1,Singapore,1222,L430-1,1,5,5,4,3,1,5,4
222,29,1,0,0,1,1,1,Singapore,1222,L431-1,1,5,5,4,3,1,5,4
222,30,0,0,1,0,1,1,Singapore,1222,L433-1,1,5,5,4,3,1,5,4
222,31,0,0,1,0,1,1,Singapore,1222,L435-1,1,5,5,4,3,1,5,4
222,32,0,0,1,0,1,1,Singapore,1222,L438-1,1,5,5,4,3,1,5,4
222,33,0,0,1,0,1,1,Singapore,1222,L440-1,1,5,5,4,3,1,5,4
222,34,1,0,0,1,1,1,Singapore,1222,L441-1,1,5,5,4,3,1,5,4
222,35,0,0,1,0,1,1,Singapore,1222,L500-1x,1,5,5,4,3,1,5,4
222,36,1,0,0,1,1,1,Singapore,1222,L502-1,1,5,5,4,3,1,5,4
223,1,0,1,0,0,1,1,Singapore,1223,C10 P2 17,1,5,5,4,3,1,5,4
223,2,0,1,0,0,1,1,Singapore,1223,C2 P1 3,1,5,5,4,3,1,5,4
223,3,0,1,0,0,1,1,Singapore,1223,C2 P2 6,1,5,5,4,3,1,5,4
223,4,0,1,0,0,1,1,Singapore,1223,C23 P2 3,1,5,5,4,3,1,5,4
223,5,1,1,1,0,1,1,Singapore,1223,C28 P1 1,1,5,5,4,3,1,5,4
223,6,0,1,0,0,1,1,Singapore,1223,C29 P1 9,1,5,5,4,3,1,5,4
223,7,1,1,1,0,1,1,Singapore,1223,C29 P2 10,1,5,5,4,3,1,5,4
223,8,1,1,1,0,1,1,Singapore,1223,C3 P1 11,1,5,5,4,3,1,5,4
223,9,0,1,0,0,1,1,Singapore,1223,C3 P2 21,1,5,5,4,3,1,5,4
223,10,1,1,1,0,1,1,Singapore,1223,C33 P2 3,1,5,5,4,3,1,5,4
223,11,0,1,0,0,1,1,Singapore,1223,C34 P2 6,1,5,5,4,3,1,5,4
223,12,0,1,0,0,1,1,Singapore,1223,C39 P1 17,1,5,5,4,3,1,5,4
223,13,0,1,0,0,1,1,Singapore,1223,C39 P2 10,1,5,5,4,3,1,5,4
223,14,0,1,0,0,1,1,Singapore,1223,C4 P1 16,1,5,5,4,3,1,5,4
223,15,1,1,1,0,1,1,Singapore,1223,C4 P2 9,1,5,5,4,3,1,5,4
223,16,1,1,1,0,1,1,Singapore,1223,C5 P2 5,1,5,5,4,3,1,5,4
223,17,0,1,0,0,1,1,Singapore,1223,C6 P2 10,1,5,5,4,3,1,5,4
223,18,0,1,0,0,1,1,Singapore,1223,C8 P1 29,1,5,5,4,3,1,5,4
223,19,0,0,1,0,1,1,Singapore,1223,L396-1,1,5,5,4,3,1,5,4
223,20,0,0,1,0,1,1,Singapore,1223,L402-2,1,5,5,4,3,1,5,4
223,21,1,0,0,1,1,1,Singapore,1223,L405-2,1,5,5,4,3,1,5,4
223,22,0,0,1,0,1,1,Singapore,1223,L410-2,1,5,5,4,3,1,5,4
223,23,0,0,1,0,1,1,Singapore,1223,L413-1,1,5,5,4,3,1,5,4
223,24,0,0,1,0,1,1,Singapore,1223,L414-2,1,5,5,4,3,1,5,4
223,25,0,0,1,0,1,1,Singapore,1223,L422-2,1,5,5,4,3,1,5,4
223,26,0,0,1,0,1,1,Singapore,1223,L424-1,1,5,5,4,3,1,5,4
223,27,0,0,1,0,1,1,Singapore,1223,L428-1,1,5,5,4,3,1,5,4
223,28,1,0,0,1,1,1,Singapore,1223,L430-1,1,5,5,4,3,1,5,4
223,29,0,0,1,0,1,1,Singapore,1223,L431-1,1,5,5,4,3,1,5,4
223,30,0,0,1,0,1,1,Singapore,1223,L433-1,1,5,5,4,3,1,5,4
223,31,0,0,1,0,1,1,Singapore,1223,L435-1,1,5,5,4,3,1,5,4
223,32,0,0,1,0,1,1,Singapore,1223,L438-1,1,5,5,4,3,1,5,4
223,33,0,0,1,0,1,1,Singapore,1223,L440-1,1,5,5,4,3,1,5,4
223,34,1,0,0,1,1,1,Singapore,1223,L441-1,1,5,5,4,3,1,5,4
223,35,0,0,1,0,1,1,Singapore,1223,L500-1x,1,5,5,4,3,1,5,4
223,36,0,0,1,0,1,1,Singapore,1223,L502-1,1,5,5,4,3,1,5,4
224,1,0,1,0,0,1,1,Singapore,1224,C10 P2 17,1,5,5,4,3,1,5,4
224,2,1,1,1,0,1,1,Singapore,1224,C2 P1 3,1,5,5,4,3,1,5,4
224,3,1,1,1,0,1,1,Singapore,1224,C2 P2 6,1,5,5,4,3,1,5,4
224,4,0,1,0,0,1,1,Singapore,1224,C23 P2 3,1,5,5,4,3,1,5,4
224,5,1,1,1,0,1,1,Singapore,1224,C28 P1 1,1,5,5,4,3,1,5,4
224,6,1,1,1,0,1,1,Singapore,1224,C29 P1 9,1,5,5,4,3,1,5,4
224,7,1,1,1,0,1,1,Singapore,1224,C29 P2 10,1,5,5,4,3,1,5,4
224,8,1,1,1,0,1,1,Singapore,1224,C3 P1 11,1,5,5,4,3,1,5,4
224,9,1,1,1,0,1,1,Singapore,1224,C3 P2 21,1,5,5,4,3,1,5,4
224,10,1,1,1,0,1,1,Singapore,1224,C33 P2 3,1,5,5,4,3,1,5,4
224,11,1,1,1,0,1,1,Singapore,1224,C34 P2 6,1,5,5,4,3,1,5,4
224,12,1,1,1,0,1,1,Singapore,1224,C39 P1 17,1,5,5,4,3,1,5,4
224,13,1,1,1,0,1,1,Singapore,1224,C39 P2 10,1,5,5,4,3,1,5,4
224,14,1,1,1,0,1,1,Singapore,1224,C4 P1 16,1,5,5,4,3,1,5,4
224,15,1,1,1,0,1,1,Singapore,1224,C4 P2 9,1,5,5,4,3,1,5,4
224,16,1,1,1,0,1,1,Singapore,1224,C5 P2 5,1,5,5,4,3,1,5,4
224,17,0,1,0,0,1,1,Singapore,1224,C6 P2 10,1,5,5,4,3,1,5,4
224,18,0,1,0,0,1,1,Singapore,1224,C8 P1 29,1,5,5,4,3,1,5,4
224,19,0,0,1,0,1,1,Singapore,1224,L396-1,1,5,5,4,3,1,5,4
224,20,0,0,1,0,1,1,Singapore,1224,L402-2,1,5,5,4,3,1,5,4
224,21,1,0,0,1,1,1,Singapore,1224,L405-2,1,5,5,4,3,1,5,4
224,22,1,0,0,1,1,1,Singapore,1224,L410-2,1,5,5,4,3,1,5,4
224,23,0,0,1,0,1,1,Singapore,1224,L413-1,1,5,5,4,3,1,5,4
224,24,1,0,0,1,1,1,Singapore,1224,L414-2,1,5,5,4,3,1,5,4
224,25,0,0,1,0,1,1,Singapore,1224,L422-2,1,5,5,4,3,1,5,4
224,26,1,0,0,1,1,1,Singapore,1224,L424-1,1,5,5,4,3,1,5,4
224,27,0,0,1,0,1,1,Singapore,1224,L428-1,1,5,5,4,3,1,5,4
224,28,1,0,0,1,1,1,Singapore,1224,L430-1,1,5,5,4,3,1,5,4
224,29,1,0,0,1,1,1,Singapore,1224,L431-1,1,5,5,4,3,1,5,4
224,30,0,0,1,0,1,1,Singapore,1224,L433-1,1,5,5,4,3,1,5,4
224,31,0,0,1,0,1,1,Singapore,1224,L435-1,1,5,5,4,3,1,5,4
224,32,0,0,1,0,1,1,Singapore,1224,L438-1,1,5,5,4,3,1,5,4
224,33,0,0,1,0,1,1,Singapore,1224,L440-1,1,5,5,4,3,1,5,4
224,34,1,0,0,1,1,1,Singapore,1224,L441-1,1,5,5,4,3,1,5,4
224,35,0,0,1,0,1,1,Singapore,1224,L500-1x,1,5,5,4,3,1,5,4
224,36,0,0,1,0,1,1,Singapore,1224,L502-1,1,5,5,4,3,1,5,4
225,1,0,1,0,0,1,1,Singapore,1225,C10 P2 17,1,5,5,4,3,1,5,4
225,2,1,1,1,0,1,1,Singapore,1225,C2 P1 3,1,5,5,4,3,1,5,4
225,3,0,1,0,0,1,1,Singapore,1225,C2 P2 6,1,5,5,4,3,1,5,4
225,4,1,1,1,0,1,1,Singapore,1225,C23 P2 3,1,5,5,4,3,1,5,4
225,5,1,1,1,0,1,1,Singapore,1225,C28 P1 1,1,5,5,4,3,1,5,4
225,6,1,1,1,0,1,1,Singapore,1225,C29 P1 9,1,5,5,4,3,1,5,4
225,7,1,1,1,0,1,1,Singapore,1225,C29 P2 10,1,5,5,4,3,1,5,4
225,8,1,1,1,0,1,1,Singapore,1225,C3 P1 11,1,5,5,4,3,1,5,4
225,9,1,1,1,0,1,1,Singapore,1225,C3 P2 21,1,5,5,4,3,1,5,4
225,10,0,1,0,0,1,1,Singapore,1225,C33 P2 3,1,5,5,4,3,1,5,4
225,11,1,1,1,0,1,1,Singapore,1225,C34 P2 6,1,5,5,4,3,1,5,4
225,12,1,1,1,0,1,1,Singapore,1225,C39 P1 17,1,5,5,4,3,1,5,4
225,13,1,1,1,0,1,1,Singapore,1225,C39 P2 10,1,5,5,4,3,1,5,4
